Timestamp                       Thread     Type        Activity             PID    TTL  
2024-10-30 10:20:06.278959-0300 0x1df21    Error       0x59c88              4440   0    searchpartyuseragent: (CoreData) [com.apple.coredata:error] error: Failed to create NSXPCConnection
2024-10-30 10:20:06.279054-0300 0x1d8c2    Error       0x59c4a              960    0    imagent: (CoreData) [com.apple.coredata:error] error: Failed to create NSXPCConnection
2024-10-30 10:20:06.279188-0300 0x1df21    Default     0x59c88              4440   0    searchpartyuseragent: (CoreData) CoreData: XPC: sendMessage: failed #3
2024-10-30 10:20:06.279283-0300 0x1d8c2    Default     0x59c4a              960    0    imagent: (CoreData) CoreData: XPC: sendMessage: failed #3
2024-10-30 10:20:06.287183-0300 0x1e9da    Default     0x0                  465    0    mDNSResponder: (CFNetwork) [com.apple.cfnetwork:h3stream] 0x1541194f8 ID=176 Task <4E89D120-DA4D-433D-916C-756298DAE282>.<1348> received response, status 200 content K
2024-10-30 10:20:06.287526-0300 0x1e9da    Default     0x0                  465    0    mDNSResponder: (CFNetwork) Task <4E89D120-DA4D-433D-916C-756298DAE282>.<1348> response ended
2024-10-30 10:20:06.287625-0300 0x1e9da    Default     0x0                  465    0    mDNSResponder: (CFNetwork) Task <4E89D120-DA4D-433D-916C-756298DAE282>.<1348> done using Connection 81
2024-10-30 10:20:06.287772-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: (CFNetwork) [com.apple.CFNetwork:Summary] Task <4E89D120-DA4D-433D-916C-756298DAE282>.<1348> summary for task success {transaction_duration_ms=163, response_status=200, connection=81, reused=1, reused_after_ms=0, request_start_ms=2, request_duration_ms=0, response_start_ms=162, response_duration_ms=0, request_bytes=159, response_bytes=487, cache_hit=false}
2024-10-30 10:20:06.287890-0300 0x1e9da    Default     0x0                  465    0    mDNSResponder: (CFNetwork) [com.apple.cfnetwork:h3stream] 0x152630098 ID=172 Task <8979EA55-0A74-453C-BD9B-E3CE53DE5CF5>.<1347> received response, status 200 content K
2024-10-30 10:20:06.287973-0300 0x1e952    Default     0x0                  465    0    mDNSResponder: (CFNetwork) Task <4E89D120-DA4D-433D-916C-756298DAE282>.<1348> finished successfully
2024-10-30 10:20:06.288054-0300 0x1e9da    Default     0x0                  465    0    mDNSResponder: (CFNetwork) Task <8979EA55-0A74-453C-BD9B-E3CE53DE5CF5>.<1347> response ended
2024-10-30 10:20:06.289082-0300 0x1e950    Error       0x0                  0      0    kernel: (Sandbox) Sandbox: com.apple.WebKit.Networking(4490) deny(1) mach-lookup com.apple.diagnosticd
2024-10-30 10:20:06.288154-0300 0x1e952    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:resolver] [Q15159] Received acceptable 468-byte response from BBFuotdR over HTTPS via en0/12 -- id: 0x0000 (0), flags: 0x8180 (R/Query, RD, RA, NoError), counts: 1/0/1/1, BBPqigUY IN HTTPS?, BBqYjoNv 60 IN SOA BBSpFtbJ BBYUMahh 690945392 900 900 1800 60, . OPT 512 0 {Padding, [353 B]}
2024-10-30 10:20:06.288213-0300 0x1e9da    Default     0x0                  465    0    mDNSResponder: (Network) [com.apple.network:connection] [C81] event: client:connection_idle @57.413s
2024-10-30 10:20:06.288302-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: [com.apple.mDNSResponder:Default] [Q15159] Handling concluded querier: BBPqigUY HTTPS IN
2024-10-30 10:20:06.288311-0300 0x1e9da    Default     0x0                  465    0    mDNSResponder: (CFNetwork) Task <8979EA55-0A74-453C-BD9B-E3CE53DE5CF5>.<1347> done using Connection 81
2024-10-30 10:20:06.288618-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R4662->Q15159] getaddrinfo result -- event: add, ifindex: 0, name: BBPqigUY, type: HTTPS, rdata: <none>, reason: no-data
2024-10-30 10:20:06.288986-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R4683->Q43919] getaddrinfo result -- event: add, ifindex: 0, name: BBPqigUY, type: HTTPS, rdata: <none>, reason: no-data
2024-10-30 10:20:06.289258-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R4662] getaddrinfo stop -- hostname: <mask.hash: 'nlNRzU4N1jsUhvnXMxn3wQ=='>, client pid: 4490 (com.apple.WebKi)
2024-10-30 10:20:06.289414-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R4683] getaddrinfo stop -- hostname: <mask.hash: 'nlNRzU4N1jsUhvnXMxn3wQ=='>, client pid: 4490 (com.apple.WebKi)
2024-10-30 10:20:06.288693-0300 0x1e9da    Default     0x0                  465    0    mDNSResponder: (Network) [com.apple.network:activity] [C81] event: client:end_activity @57.414s, activity <nw_activity 33:1[5340147E-6C03-485E-B20E-45A718E36BD6]   (reporting strategy default)>
2024-10-30 10:20:06.289603-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: (CFNetwork) [com.apple.CFNetwork:Summary] Task <8979EA55-0A74-453C-BD9B-E3CE53DE5CF5>.<1347> summary for task success {transaction_duration_ms=165, response_status=200, connection=81, reused=1, reused_after_ms=0, request_start_ms=3, request_duration_ms=1, response_start_ms=164, response_duration_ms=1, request_bytes=158, response_bytes=487, cache_hit=false}
2024-10-30 10:20:06.289740-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: (CFNetwork) Task <8979EA55-0A74-453C-BD9B-E3CE53DE5CF5>.<1347> finished successfully
2024-10-30 10:20:06.289842-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: (Network) [com.apple.network:activity] <nw_activity 33:1[5340147E-6C03-485E-B20E-45A718E36BD6]   (reporting strategy default) complete (reason success)> complete with reason 2 (success), duration 166ms
2024-10-30 10:20:06.289964-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:resolver] [Q52482] Received acceptable 468-byte response from BBFuotdR over HTTPS via en0/12 -- id: 0x0000 (0), flags: 0x8180 (R/Query, RD, RA, NoError), counts: 1/16/0/1, BBIAKSzi IN A?, 300 IN A BBgBiSRN, 300 IN A BBmCLcQP, 300 IN A BBqbpbZO, 300 IN A BBhgvhQW, 300 IN A BBGfToyQ, 300 IN A BBPYeWqY, 300 IN A BBlItuFo, 300 IN A BBjYAMBK, 300 IN A BBDxcwZz, 300 IN A BBgpLCKt, 300 IN A BBNCsXvg, 300 IN A BBFzhYQO, 300 IN A BBSOlyzW, 300 IN A BBSOdZoM, 300 IN A BBfnwOmV, 300 IN A BBDCNWbg, . OPT 512 0 {Padding, [158 B]}
2024-10-30 10:20:06.290041-0300 0x1e9ec    Default     0x0                  465    0    mDNSResponder: [com.apple.mDNSResponder:Default] [Q52482] Handling concluded querier: BBIAKSzi A IN
2024-10-30 10:20:06.290312-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R4660->Q17562] getaddrinfo result -- event: add, ifindex: 0, name: BBIAKSzi, type: AAAA, rdata: <none>, reason: query-suppressed
2024-10-30 10:20:06.290360-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R4660->Q12254] getaddrinfo result -- event: add, ifindex: 0, name: BBIAKSzi, type: HTTPS, rdata: <none>, reason: no-data
2024-10-30 10:20:06.290390-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R4660->Q52482] getaddrinfo result -- event: add, ifindex: 0, name: BBIAKSzi, type: A, rdata: BBgBiSRN, expired: no
2024-10-30 10:20:06.290420-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R4660->Q52482] getaddrinfo result -- event: add, ifindex: 0, name: BBIAKSzi, type: A, rdata: BBmCLcQP, expired: no
2024-10-30 10:20:06.290523-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R4660->Q52482] getaddrinfo result -- event: add, ifindex: 0, name: BBIAKSzi, type: A, rdata: BBqbpbZO, expired: no
2024-10-30 10:20:06.290645-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R4660->Q52482] getaddrinfo result -- event: add, ifindex: 0, name: BBIAKSzi, type: A, rdata: BBhgvhQW, expired: no
2024-10-30 10:20:06.290726-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R4660->Q52482] getaddrinfo result -- event: add, ifindex: 0, name: BBIAKSzi, type: A, rdata: BBGfToyQ, expired: no
2024-10-30 10:20:06.290812-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R4660->Q52482] getaddrinfo result -- event: add, ifindex: 0, name: BBIAKSzi, type: A, rdata: BBPYeWqY, expired: no
2024-10-30 10:20:06.290917-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R4660->Q52482] getaddrinfo result -- event: add, ifindex: 0, name: BBIAKSzi, type: A, rdata: BBlItuFo, expired: no
2024-10-30 10:20:06.291012-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R4660->Q52482] getaddrinfo result -- event: add, ifindex: 0, name: BBIAKSzi, type: A, rdata: BBjYAMBK, expired: no
2024-10-30 10:20:06.291111-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R4660->Q52482] getaddrinfo result -- event: add, ifindex: 0, name: BBIAKSzi, type: A, rdata: BBDxcwZz, expired: no
2024-10-30 10:20:06.291204-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R4660->Q52482] getaddrinfo result -- event: add, ifindex: 0, name: BBIAKSzi, type: A, rdata: BBgpLCKt, expired: no
2024-10-30 10:20:06.291302-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R4660->Q52482] getaddrinfo result -- event: add, ifindex: 0, name: BBIAKSzi, type: A, rdata: BBNCsXvg, expired: no
2024-10-30 10:20:06.291389-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R4660->Q52482] getaddrinfo result -- event: add, ifindex: 0, name: BBIAKSzi, type: A, rdata: BBFzhYQO, expired: no
2024-10-30 10:20:06.291490-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R4660->Q52482] getaddrinfo result -- event: add, ifindex: 0, name: BBIAKSzi, type: A, rdata: BBSOlyzW, expired: no
2024-10-30 10:20:06.291579-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R4660->Q52482] getaddrinfo result -- event: add, ifindex: 0, name: BBIAKSzi, type: A, rdata: BBSOdZoM, expired: no
2024-10-30 10:20:06.291672-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R4660->Q52482] getaddrinfo result -- event: add, ifindex: 0, name: BBIAKSzi, type: A, rdata: BBfnwOmV, expired: no
2024-10-30 10:20:06.291775-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R4660->Q52482] getaddrinfo result -- event: add, ifindex: 0, name: BBIAKSzi, type: A, rdata: BBDCNWbg, expired: no
2024-10-30 10:20:06.291960-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R4682->Q28111] getaddrinfo result -- event: add, ifindex: 0, name: BBIAKSzi, type: AAAA, rdata: <none>, reason: query-suppressed
2024-10-30 10:20:06.291988-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R4682->Q38483] getaddrinfo result -- event: add, ifindex: 0, name: BBIAKSzi, type: HTTPS, rdata: <none>, reason: no-data
2024-10-30 10:20:06.292051-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R4682->Q30298] getaddrinfo result -- event: add, ifindex: 0, name: BBIAKSzi, type: A, rdata: BBgBiSRN, expired: no
2024-10-30 10:20:06.292144-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R4682->Q30298] getaddrinfo result -- event: add, ifindex: 0, name: BBIAKSzi, type: A, rdata: BBmCLcQP, expired: no
2024-10-30 10:20:06.292238-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R4682->Q30298] getaddrinfo result -- event: add, ifindex: 0, name: BBIAKSzi, type: A, rdata: BBqbpbZO, expired: no
2024-10-30 10:20:06.292334-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R4682->Q30298] getaddrinfo result -- event: add, ifindex: 0, name: BBIAKSzi, type: A, rdata: BBhgvhQW, expired: no
2024-10-30 10:20:06.292432-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R4682->Q30298] getaddrinfo result -- event: add, ifindex: 0, name: BBIAKSzi, type: A, rdata: BBGfToyQ, expired: no
2024-10-30 10:20:06.292526-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R4682->Q30298] getaddrinfo result -- event: add, ifindex: 0, name: BBIAKSzi, type: A, rdata: BBPYeWqY, expired: no
2024-10-30 10:20:06.292647-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R4682->Q30298] getaddrinfo result -- event: add, ifindex: 0, name: BBIAKSzi, type: A, rdata: BBlItuFo, expired: no
2024-10-30 10:20:06.292724-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R4682->Q30298] getaddrinfo result -- event: add, ifindex: 0, name: BBIAKSzi, type: A, rdata: BBjYAMBK, expired: no
2024-10-30 10:20:06.292826-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R4682->Q30298] getaddrinfo result -- event: add, ifindex: 0, name: BBIAKSzi, type: A, rdata: BBDxcwZz, expired: no
2024-10-30 10:20:06.293494-0300 0x1e980    Error       0x0                  0      0    kernel: (Sandbox) 22 duplicate reports for Sandbox: com.apple.WebKit.Networking(4490) deny(1) mach-lookup com.apple.diagnosticd
2024-10-30 10:20:06.292921-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R4682->Q30298] getaddrinfo result -- event: add, ifindex: 0, name: BBIAKSzi, type: A, rdata: BBgpLCKt, expired: no
2024-10-30 10:20:06.293500-0300 0x1e980    Default     0x0                  0      0    kernel: (Sandbox) Sandbox: com.apple.WebKit.Networking(4490) allow socket-option-set level:65535 name:131072
2024-10-30 10:20:06.293027-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R4682->Q30298] getaddrinfo result -- event: add, ifindex: 0, name: BBIAKSzi, type: A, rdata: BBNCsXvg, expired: no
2024-10-30 10:20:06.293560-0300 0x1e94f    Error       0x0                  0      0    kernel: (Sandbox) Sandbox: com.apple.WebKit.Networking(4490) deny(1) mach-lookup com.apple.diagnosticd
2024-10-30 10:20:06.293154-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R4682->Q30298] getaddrinfo result -- event: add, ifindex: 0, name: BBIAKSzi, type: A, rdata: BBFzhYQO, expired: no
2024-10-30 10:20:06.293234-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R4682->Q30298] getaddrinfo result -- event: add, ifindex: 0, name: BBIAKSzi, type: A, rdata: BBSOlyzW, expired: no
2024-10-30 10:20:06.293334-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R4682->Q30298] getaddrinfo result -- event: add, ifindex: 0, name: BBIAKSzi, type: A, rdata: BBSOdZoM, expired: no
2024-10-30 10:20:06.293433-0300 0x1e951    Default     0x0                  465    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R4682->Q30298] getaddrinfo result -- event: add, ifindex: 0, name: BBIAKSzi, type: A, rdata: BBfnwOmV, expired: no
